               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.039669,            0.033882,            0.014894,             0.71166,             0.64688,             0.69657,             0.42361,             0.03669,            0.019622,           0.0093356,            0.004786,            0.004786,            0.004786
                 160,            0.039814,            0.034174,            0.014865,             0.71144,             0.64811,             0.69701,             0.42369,            0.036673,            0.019614,           0.0093236,            0.004753,            0.004753,            0.004753
                 161,            0.039607,            0.033575,             0.01464,             0.71368,             0.64817,             0.69775,             0.42418,            0.036656,            0.019605,           0.0093085,             0.00472,             0.00472,             0.00472
                 162,            0.039846,            0.033521,            0.014774,             0.71629,             0.64734,             0.69832,             0.42465,            0.036639,            0.019601,           0.0093003,            0.004687,            0.004687,            0.004687
                 163,             0.03955,            0.033883,            0.014968,             0.71677,             0.64729,             0.69858,             0.42514,            0.036624,            0.019594,           0.0092924,            0.004654,            0.004654,            0.004654
                 164,             0.03973,            0.033689,            0.014838,             0.71808,             0.64834,             0.69893,             0.42556,             0.03661,            0.019589,           0.0092724,            0.004621,            0.004621,            0.004621
                 165,            0.039731,            0.033816,            0.014722,             0.71978,             0.64901,             0.69969,             0.42653,            0.036594,            0.019583,           0.0092618,            0.004588,            0.004588,            0.004588
                 166,            0.039684,            0.033849,            0.014851,             0.72014,             0.64757,             0.70033,             0.42675,            0.036578,            0.019576,           0.0092518,            0.004555,            0.004555,            0.004555
                 167,            0.039421,            0.033538,            0.014403,             0.72236,             0.64629,             0.70074,             0.42719,            0.036566,            0.019572,           0.0092435,            0.004522,            0.004522,            0.004522
                 168,            0.039524,            0.033841,            0.014361,              0.7197,             0.64927,             0.70058,             0.42788,            0.036556,            0.019565,           0.0092384,            0.004489,            0.004489,            0.004489
                 169,            0.039374,            0.033771,            0.014363,             0.72141,             0.64827,             0.70122,             0.42832,             0.03654,            0.019559,           0.0092294,            0.004456,            0.004456,            0.004456
                 170,            0.039415,            0.033861,             0.01438,             0.72196,             0.64836,             0.70171,             0.42896,            0.036527,            0.019554,           0.0092266,            0.004423,            0.004423,            0.004423
                 171,            0.039391,            0.033225,            0.014494,             0.72278,             0.64779,             0.70214,             0.42933,            0.036514,            0.019549,           0.0092232,             0.00439,             0.00439,             0.00439
                 172,            0.039528,             0.03369,            0.014416,              0.7234,             0.64858,             0.70292,             0.43036,              0.0365,            0.019542,           0.0092136,            0.004357,            0.004357,            0.004357
                 173,              0.0392,            0.033206,            0.014326,             0.72328,             0.64813,             0.70305,             0.43056,            0.036487,            0.019536,           0.0092067,            0.004324,            0.004324,            0.004324
                 174,            0.039402,            0.033454,             0.01444,             0.72174,             0.64986,             0.70347,             0.43155,            0.036474,            0.019532,           0.0092023,            0.004291,            0.004291,            0.004291
                 175,            0.039213,            0.033412,            0.014203,             0.72151,             0.65044,             0.70397,             0.43176,            0.036462,            0.019526,            0.009198,            0.004258,            0.004258,            0.004258
                 176,            0.039082,            0.033166,            0.014298,             0.72088,              0.6499,             0.70438,             0.43217,            0.036454,            0.019519,           0.0091949,            0.004225,            0.004225,            0.004225
                 177,            0.039134,            0.033379,            0.014328,             0.72083,             0.65153,             0.70441,             0.43236,            0.036447,            0.019514,           0.0091915,            0.004192,            0.004192,            0.004192
                 178,            0.039142,              0.0334,            0.014593,             0.72076,             0.65212,             0.70494,             0.43283,            0.036441,            0.019507,           0.0091895,            0.004159,            0.004159,            0.004159
                 179,            0.039144,            0.033339,            0.014487,             0.72041,             0.65236,             0.70532,             0.43316,            0.036429,            0.019502,           0.0091779,            0.004126,            0.004126,            0.004126
                 180,            0.039036,            0.033184,            0.014039,             0.72019,             0.65177,             0.70551,             0.43367,            0.036417,            0.019496,           0.0091746,            0.004093,            0.004093,            0.004093
                 181,            0.039051,            0.033463,            0.014149,             0.72286,             0.65196,             0.70592,              0.4341,            0.036406,             0.01949,           0.0091686,             0.00406,             0.00406,             0.00406
                 182,            0.038851,             0.03349,            0.013907,             0.72229,             0.65255,             0.70608,             0.43427,            0.036392,            0.019484,           0.0091581,            0.004027,            0.004027,            0.004027
                 183,             0.03887,            0.033268,            0.013902,             0.72243,              0.6525,             0.70639,             0.43458,             0.03638,            0.019479,           0.0091426,            0.003994,            0.003994,            0.003994
                 184,            0.038828,            0.033232,            0.013719,              0.7221,             0.65269,             0.70691,             0.43524,            0.036373,            0.019474,           0.0091349,            0.003961,            0.003961,            0.003961
                 185,            0.038865,            0.033209,            0.014104,             0.72169,             0.65316,              0.7074,             0.43548,            0.036362,            0.019466,           0.0091259,            0.003928,            0.003928,            0.003928
                 186,            0.038787,            0.033197,            0.013687,             0.72165,              0.6532,              0.7071,             0.43589,             0.03635,            0.019462,           0.0091105,            0.003895,            0.003895,            0.003895
                 187,            0.038821,            0.033255,            0.013966,             0.72211,             0.65464,             0.70767,             0.43641,            0.036344,            0.019456,           0.0090981,            0.003862,            0.003862,            0.003862
                 188,             0.03903,             0.03323,            0.013979,             0.72156,             0.65494,             0.70817,              0.4366,            0.036339,             0.01945,           0.0090852,            0.003829,            0.003829,            0.003829
                 189,            0.038743,            0.033214,            0.013936,             0.72202,             0.65478,              0.7082,             0.43711,            0.036328,            0.019445,           0.0090718,            0.003796,            0.003796,            0.003796
                 190,            0.038781,            0.032942,            0.013822,              0.7217,             0.65579,             0.70826,             0.43713,            0.036317,            0.019437,           0.0090615,            0.003763,            0.003763,            0.003763
                 191,            0.038871,            0.033387,            0.013701,             0.72204,             0.65533,             0.70855,             0.43743,            0.036314,            0.019433,           0.0090547,             0.00373,             0.00373,             0.00373
                 192,            0.038673,            0.033206,            0.013597,             0.72163,             0.65591,             0.70898,             0.43748,            0.036305,            0.019427,           0.0090417,            0.003697,            0.003697,            0.003697
                 193,             0.03861,            0.033157,            0.013548,             0.72229,             0.65658,             0.70929,             0.43798,            0.036298,            0.019421,           0.0090346,            0.003664,            0.003664,            0.003664
                 194,            0.038647,            0.033114,            0.013745,             0.72002,             0.65659,              0.7091,             0.43826,            0.036287,            0.019417,           0.0090319,            0.003631,            0.003631,            0.003631
                 195,             0.03853,             0.03292,            0.013328,             0.72011,             0.65772,             0.70973,             0.43866,            0.036276,            0.019411,           0.0090251,            0.003598,            0.003598,            0.003598
                 196,            0.038339,            0.032877,            0.013606,             0.72011,             0.65808,             0.70979,             0.43903,            0.036267,            0.019407,           0.0090171,            0.003565,            0.003565,            0.003565
                 197,            0.038279,            0.033102,            0.013354,             0.72221,             0.65788,             0.71025,             0.43942,            0.036255,            0.019401,           0.0090073,            0.003532,            0.003532,            0.003532
                 198,            0.038388,            0.033201,            0.013295,              0.7225,              0.6577,             0.71046,             0.43988,            0.036244,            0.019397,           0.0089962,            0.003499,            0.003499,            0.003499
                 199,            0.038489,            0.033037,            0.013341,             0.72143,             0.65703,             0.71027,             0.44014,            0.036237,             0.01939,           0.0089909,            0.003466,            0.003466,            0.003466
                 200,            0.038272,            0.033007,            0.013309,             0.72037,             0.65709,             0.71028,             0.44017,            0.036225,            0.019385,           0.0089827,            0.003433,            0.003433,            0.003433
                 201,            0.038407,            0.033181,            0.013209,             0.72092,             0.65861,             0.71073,              0.4403,            0.036214,            0.019381,            0.008979,              0.0034,              0.0034,              0.0034
                 202,            0.038167,            0.032797,            0.013325,             0.72266,             0.65941,             0.71081,             0.44067,            0.036205,            0.019376,           0.0089696,            0.003367,            0.003367,            0.003367
                 203,            0.038244,            0.032873,            0.013105,             0.72269,             0.65866,             0.71091,             0.44121,            0.036195,            0.019372,           0.0089692,            0.003334,            0.003334,            0.003334
                 204,            0.038052,            0.032748,            0.013148,             0.72373,             0.65934,             0.71151,             0.44147,            0.036187,            0.019367,           0.0089674,            0.003301,            0.003301,            0.003301
                 205,            0.037954,            0.032659,            0.013188,             0.72235,             0.65979,             0.71135,             0.44175,            0.036178,            0.019362,           0.0089609,            0.003268,            0.003268,            0.003268
                 206,            0.038076,            0.032932,            0.013173,             0.72322,             0.65963,             0.71152,             0.44167,            0.036171,            0.019357,           0.0089616,            0.003235,            0.003235,            0.003235
                 207,            0.038266,            0.032957,            0.012993,             0.72492,             0.65746,             0.71203,             0.44247,            0.036162,            0.019354,           0.0089603,            0.003202,            0.003202,            0.003202
                 208,            0.037813,            0.032904,            0.012901,             0.72584,             0.65586,             0.71195,             0.44274,            0.036151,             0.01935,           0.0089624,            0.003169,            0.003169,            0.003169
                 209,            0.038025,            0.032903,            0.012865,             0.72598,             0.65569,             0.71216,             0.44288,            0.036139,            0.019344,           0.0089628,            0.003136,            0.003136,            0.003136
                 210,            0.038008,            0.032666,            0.012844,             0.72565,             0.65612,             0.71238,             0.44334,            0.036127,            0.019339,           0.0089578,            0.003103,            0.003103,            0.003103
                 211,            0.037794,            0.032437,            0.012931,             0.72494,             0.65673,             0.71302,             0.44352,            0.036114,            0.019335,           0.0089556,             0.00307,             0.00307,             0.00307
                 212,             0.03766,            0.032602,            0.012809,              0.7229,             0.65872,             0.71286,              0.4437,            0.036105,            0.019329,           0.0089536,            0.003037,            0.003037,            0.003037
                 213,            0.037741,            0.032558,            0.012857,             0.72188,             0.66014,             0.71326,             0.44406,            0.036095,            0.019323,           0.0089511,            0.003004,            0.003004,            0.003004
                 214,            0.037883,            0.032788,            0.012856,             0.72197,             0.65964,             0.71342,             0.44446,            0.036088,            0.019317,           0.0089524,            0.002971,            0.002971,            0.002971
                 215,            0.037705,            0.032639,            0.012606,             0.72186,              0.6607,             0.71361,             0.44503,            0.036078,            0.019312,           0.0089579,            0.002938,            0.002938,            0.002938
                 216,            0.037676,            0.032242,            0.012811,             0.72192,             0.66184,             0.71419,             0.44541,            0.036068,            0.019308,            0.008957,            0.002905,            0.002905,            0.002905
                 217,            0.037619,            0.032797,            0.012562,             0.72554,             0.66039,             0.71435,             0.44573,             0.03606,            0.019303,            0.008957,            0.002872,            0.002872,            0.002872
                 218,            0.037605,            0.032308,            0.012592,             0.72268,             0.66255,             0.71424,             0.44569,            0.036053,            0.019299,           0.0089522,            0.002839,            0.002839,            0.002839
                 219,            0.037455,             0.03261,            0.012632,              0.7251,             0.66183,             0.71416,              0.4457,            0.036048,            0.019296,           0.0089472,            0.002806,            0.002806,            0.002806
                 220,            0.037614,             0.03265,            0.012637,             0.72425,             0.66116,              0.7143,               0.446,            0.036039,            0.019291,           0.0089395,            0.002773,            0.002773,            0.002773
                 221,            0.037578,            0.032526,            0.012402,             0.72466,             0.66086,             0.71446,             0.44635,            0.036032,            0.019284,           0.0089327,             0.00274,             0.00274,             0.00274
                 222,            0.037473,            0.032371,            0.012533,             0.72368,             0.66145,             0.71463,             0.44658,            0.036023,            0.019281,           0.0089285,            0.002707,            0.002707,            0.002707
                 223,            0.037387,            0.032477,            0.012349,             0.72615,             0.66086,             0.71495,             0.44686,            0.036018,            0.019276,           0.0089247,            0.002674,            0.002674,            0.002674
                 224,            0.037283,            0.032161,            0.012324,             0.72615,             0.66123,             0.71545,             0.44729,            0.036009,            0.019271,           0.0089114,            0.002641,            0.002641,            0.002641
                 225,            0.037167,            0.032465,            0.012364,             0.72648,             0.66104,              0.7157,             0.44757,               0.036,            0.019268,           0.0088991,            0.002608,            0.002608,            0.002608
                 226,            0.037328,            0.032268,            0.012179,              0.7276,             0.66149,             0.71599,             0.44793,            0.035996,            0.019265,           0.0088913,            0.002575,            0.002575,            0.002575
                 227,            0.036998,            0.032147,            0.012229,             0.72681,             0.66044,             0.71592,             0.44823,            0.035994,            0.019261,           0.0088887,            0.002542,            0.002542,            0.002542
                 228,            0.037233,            0.032252,            0.012187,              0.7249,             0.66161,             0.71635,             0.44844,            0.035991,            0.019257,           0.0088841,            0.002509,            0.002509,            0.002509
                 229,            0.037107,             0.03229,            0.012223,              0.7222,             0.66366,              0.7165,             0.44884,            0.035982,            0.019251,           0.0088796,            0.002476,            0.002476,            0.002476
                 230,            0.037073,            0.032175,            0.011941,             0.72136,             0.66628,             0.71659,             0.44897,            0.035976,             0.01925,           0.0088755,            0.002443,            0.002443,            0.002443
                 231,            0.036933,            0.032135,            0.011925,              0.7222,             0.66576,             0.71671,             0.44932,             0.03597,            0.019245,           0.0088704,             0.00241,             0.00241,             0.00241
                 232,            0.037006,            0.032098,            0.012114,             0.72154,             0.66733,             0.71706,             0.44956,            0.035963,            0.019242,           0.0088623,            0.002377,            0.002377,            0.002377
                 233,            0.037087,            0.032042,            0.011943,             0.72129,             0.66814,             0.71764,             0.44978,            0.035954,             0.01924,           0.0088574,            0.002344,            0.002344,            0.002344
                 234,            0.036844,            0.032235,             0.01189,             0.72145,             0.66875,             0.71749,             0.44987,            0.035948,            0.019236,           0.0088568,            0.002311,            0.002311,            0.002311
                 235,            0.036964,            0.032366,            0.011835,             0.72107,             0.66946,             0.71751,             0.45006,            0.035937,            0.019232,           0.0088554,            0.002278,            0.002278,            0.002278
                 236,            0.036914,            0.032027,            0.011891,             0.72198,             0.66829,             0.71752,             0.45026,            0.035929,            0.019229,           0.0088535,            0.002245,            0.002245,            0.002245
                 237,            0.036795,            0.031856,            0.011967,             0.72195,             0.66939,             0.71745,             0.45056,            0.035924,            0.019226,           0.0088492,            0.002212,            0.002212,            0.002212
                 238,            0.036697,            0.032323,            0.011734,              0.7211,             0.66922,             0.71779,             0.45058,            0.035917,            0.019222,           0.0088474,            0.002179,            0.002179,            0.002179
                 239,            0.036693,            0.031849,            0.011661,             0.72389,             0.66681,             0.71803,             0.45115,            0.035914,            0.019217,           0.0088502,            0.002146,            0.002146,            0.002146
                 240,            0.036669,             0.03166,            0.011559,             0.72465,             0.66547,             0.71806,             0.45136,            0.035909,            0.019214,           0.0088493,            0.002113,            0.002113,            0.002113
                 241,            0.036554,            0.032048,            0.011583,             0.72711,             0.66603,             0.71819,             0.45158,            0.035904,            0.019211,           0.0088475,             0.00208,             0.00208,             0.00208
                 242,            0.036564,            0.032009,            0.011425,             0.72703,              0.6678,             0.71853,             0.45152,            0.035899,            0.019209,           0.0088482,            0.002047,            0.002047,            0.002047
                 243,            0.036517,            0.031996,            0.011643,             0.72788,             0.66766,             0.71854,             0.45173,            0.035895,            0.019206,           0.0088527,            0.002014,            0.002014,            0.002014
                 244,            0.036322,            0.031699,            0.011319,             0.72809,             0.66772,             0.71847,             0.45191,            0.035891,            0.019203,           0.0088543,            0.001981,            0.001981,            0.001981
                 245,            0.036368,            0.031544,            0.011297,             0.72809,             0.66754,             0.71859,             0.45193,             0.03589,              0.0192,           0.0088552,            0.001948,            0.001948,            0.001948
                 246,            0.036352,            0.031919,            0.011343,             0.73068,              0.6656,             0.71869,             0.45227,            0.035885,            0.019198,           0.0088579,            0.001915,            0.001915,            0.001915
                 247,            0.036207,            0.031646,            0.011256,             0.73113,             0.66544,             0.71907,             0.45266,            0.035885,            0.019195,           0.0088594,            0.001882,            0.001882,            0.001882
                 248,            0.036045,            0.031513,            0.011487,             0.72976,             0.66672,             0.71936,             0.45319,            0.035886,            0.019193,           0.0088587,            0.001849,            0.001849,            0.001849
                 249,            0.036129,            0.031663,            0.011213,             0.72802,             0.66701,             0.71962,             0.45271,            0.035882,             0.01919,           0.0088597,            0.001816,            0.001816,            0.001816
                 250,            0.035968,            0.031549,            0.011243,             0.72734,             0.66755,             0.71935,               0.453,            0.035877,            0.019189,           0.0088543,            0.001783,            0.001783,            0.001783
                 251,            0.035934,            0.031669,            0.011088,             0.72661,             0.66841,             0.71985,             0.45284,            0.035873,            0.019188,           0.0088581,             0.00175,             0.00175,             0.00175
                 252,            0.036064,            0.031479,            0.011186,             0.72806,             0.66742,             0.71976,              0.4531,            0.035871,            0.019186,           0.0088628,            0.001717,            0.001717,            0.001717
                 253,            0.036008,            0.031558,             0.01106,             0.72938,             0.66749,             0.71968,             0.45316,            0.035864,            0.019185,           0.0088599,            0.001684,            0.001684,            0.001684
                 254,            0.035971,            0.031486,            0.010968,             0.72961,             0.66736,             0.72003,             0.45367,             0.03586,            0.019183,           0.0088644,            0.001651,            0.001651,            0.001651
                 255,            0.035777,             0.03132,            0.011038,             0.72965,             0.66641,             0.72003,             0.45375,            0.035856,            0.019182,           0.0088636,            0.001618,            0.001618,            0.001618
                 256,            0.035996,            0.031497,            0.011192,             0.73072,             0.66649,             0.72027,             0.45402,            0.035851,             0.01918,           0.0088652,            0.001585,            0.001585,            0.001585
                 257,            0.035835,             0.03138,            0.010965,             0.73159,             0.66739,             0.72058,             0.45409,            0.035847,            0.019178,           0.0088649,            0.001552,            0.001552,            0.001552
                 258,            0.035689,            0.031253,             0.01102,             0.73159,             0.66739,             0.72071,             0.45413,            0.035844,            0.019176,           0.0088603,            0.001519,            0.001519,            0.001519
                 259,            0.035539,            0.031252,            0.011019,             0.73232,             0.66701,             0.72086,             0.45434,             0.03584,            0.019176,           0.0088591,            0.001486,            0.001486,            0.001486
                 260,             0.03574,            0.031322,            0.011038,             0.73187,              0.6669,             0.72066,             0.45454,            0.035833,            0.019173,           0.0088551,            0.001453,            0.001453,            0.001453
                 261,            0.035694,            0.031383,            0.010741,             0.73169,             0.66783,             0.72069,             0.45417,            0.035833,             0.01917,           0.0088558,             0.00142,             0.00142,             0.00142
                 262,            0.035414,            0.031399,             0.01068,             0.73121,             0.66864,             0.72088,             0.45428,            0.035833,            0.019168,           0.0088573,            0.001387,            0.001387,            0.001387
                 263,            0.035468,            0.030962,            0.010511,             0.73183,             0.66913,             0.72099,             0.45404,             0.03583,            0.019165,           0.0088599,            0.001354,            0.001354,            0.001354
                 264,            0.035471,            0.031084,             0.01064,             0.73144,             0.66949,             0.72113,             0.45457,            0.035827,            0.019163,           0.0088604,            0.001321,            0.001321,            0.001321
                 265,            0.035361,            0.030913,            0.010663,             0.73172,             0.66917,             0.72101,             0.45461,            0.035826,            0.019162,           0.0088646,            0.001288,            0.001288,            0.001288
                 266,            0.035203,            0.031137,            0.010513,             0.73203,             0.66961,             0.72119,             0.45498,            0.035825,            0.019161,           0.0088722,            0.001255,            0.001255,            0.001255
                 267,            0.035254,            0.031156,             0.01036,             0.73233,             0.66916,             0.72141,             0.45498,            0.035821,            0.019159,           0.0088764,            0.001222,            0.001222,            0.001222
                 268,            0.035316,            0.030978,            0.010637,             0.73205,             0.67103,             0.72145,             0.45529,            0.035818,            0.019158,           0.0088776,            0.001189,            0.001189,            0.001189
                 269,            0.035162,            0.031115,            0.010337,             0.73368,              0.6695,             0.72164,             0.45544,            0.035818,            0.019156,           0.0088799,            0.001156,            0.001156,            0.001156
                 270,            0.035107,            0.030915,            0.010436,             0.73412,             0.67081,             0.72208,             0.45555,            0.035816,            0.019154,           0.0088795,            0.001123,            0.001123,            0.001123
                 271,            0.035032,            0.030964,            0.010426,             0.73281,             0.67068,             0.72166,             0.45584,            0.035815,            0.019154,           0.0088815,             0.00109,             0.00109,             0.00109
                 272,            0.035029,            0.030839,             0.01025,             0.73097,             0.67252,             0.72152,             0.45605,            0.035813,            0.019151,           0.0088812,            0.001057,            0.001057,            0.001057
                 273,             0.03498,            0.031014,            0.010333,             0.73262,             0.67084,             0.72184,             0.45629,            0.035811,             0.01915,           0.0088863,            0.001024,            0.001024,            0.001024
                 274,             0.03491,            0.030684,            0.010112,             0.73231,             0.67202,             0.72184,             0.45661,            0.035813,            0.019147,           0.0088909,            0.000991,            0.000991,            0.000991
                 275,            0.035029,            0.030829,            0.010185,             0.73331,             0.67226,             0.72174,             0.45646,            0.035815,            0.019148,           0.0088909,            0.000958,            0.000958,            0.000958
                 276,            0.034846,            0.030975,             0.01019,             0.73307,             0.67331,             0.72216,             0.45674,            0.035817,            0.019147,           0.0088931,            0.000925,            0.000925,            0.000925
                 277,            0.034811,            0.030815,            0.010024,             0.73249,             0.67319,             0.72228,             0.45682,            0.035817,            0.019146,           0.0088965,            0.000892,            0.000892,            0.000892
                 278,            0.034642,            0.031024,           0.0098793,             0.73582,             0.67144,             0.72268,              0.4572,            0.035813,            0.019145,           0.0088964,            0.000859,            0.000859,            0.000859
                 279,            0.034699,             0.03059,            0.009865,             0.73656,             0.67085,             0.72262,             0.45741,            0.035813,            0.019145,            0.008902,            0.000826,            0.000826,            0.000826
                 280,            0.034659,            0.030427,            0.010002,             0.73708,             0.67004,             0.72259,             0.45752,            0.035814,            0.019145,           0.0089081,            0.000793,            0.000793,            0.000793
                 281,            0.034683,            0.030746,           0.0098042,             0.73769,             0.67056,             0.72274,             0.45766,            0.035816,            0.019146,           0.0089069,             0.00076,             0.00076,             0.00076
                 282,            0.034565,            0.030501,           0.0098837,             0.73824,             0.66999,             0.72294,             0.45763,            0.035819,            0.019146,           0.0089085,            0.000727,            0.000727,            0.000727
                 283,            0.034488,            0.030449,           0.0098786,             0.74065,             0.66865,             0.72298,             0.45785,            0.035822,            0.019146,           0.0089129,            0.000694,            0.000694,            0.000694
                 284,            0.034465,            0.030225,           0.0098514,             0.74124,             0.66803,             0.72276,             0.45806,            0.035826,            0.019146,           0.0089167,            0.000661,            0.000661,            0.000661
                 285,            0.034209,            0.030293,           0.0097422,             0.74119,             0.66845,             0.72265,             0.45791,            0.035827,            0.019147,            0.008921,            0.000628,            0.000628,            0.000628
                 286,            0.034208,            0.030257,           0.0096225,              0.7414,             0.66897,             0.72239,             0.45801,             0.03583,            0.019148,           0.0089263,            0.000595,            0.000595,            0.000595
                 287,            0.034229,             0.03027,           0.0093566,             0.74118,             0.66982,             0.72268,             0.45809,             0.03583,            0.019151,           0.0089304,            0.000562,            0.000562,            0.000562
                 288,            0.034199,            0.030421,           0.0096593,             0.73933,             0.67031,             0.72268,             0.45798,            0.035832,            0.019153,           0.0089318,            0.000529,            0.000529,            0.000529
                 289,            0.034083,            0.030122,           0.0093402,             0.73907,             0.67194,             0.72313,             0.45814,            0.035834,            0.019155,           0.0089334,            0.000496,            0.000496,            0.000496
                 290,            0.034072,            0.030283,           0.0093614,             0.73985,              0.6707,             0.72326,             0.45859,            0.035836,            0.019156,           0.0089331,            0.000463,            0.000463,            0.000463
                 291,            0.034017,            0.030064,           0.0094784,             0.73898,             0.67083,             0.72289,             0.45833,            0.035837,            0.019157,           0.0089341,             0.00043,             0.00043,             0.00043
                 292,            0.033747,            0.029983,           0.0093847,             0.73925,             0.67099,             0.72305,             0.45833,            0.035842,            0.019156,            0.008939,            0.000397,            0.000397,            0.000397
                 293,            0.033927,            0.030214,            0.009395,             0.73659,             0.67228,              0.7228,             0.45832,            0.035845,            0.019158,           0.0089435,            0.000364,            0.000364,            0.000364
                 294,            0.033809,            0.030036,           0.0092384,             0.73583,             0.67268,             0.72291,              0.4584,            0.035845,            0.019158,           0.0089495,            0.000331,            0.000331,            0.000331
                 295,            0.033811,            0.030256,           0.0092187,             0.73665,             0.67234,             0.72294,             0.45834,            0.035849,             0.01916,           0.0089597,            0.000298,            0.000298,            0.000298
                 296,            0.033679,            0.029972,            0.009138,             0.73458,             0.67491,             0.72319,             0.45848,            0.035852,            0.019161,           0.0089643,            0.000265,            0.000265,            0.000265
                 297,            0.033631,            0.030114,           0.0092641,             0.73721,             0.67401,             0.72318,             0.45851,            0.035854,            0.019162,           0.0089707,            0.000232,            0.000232,            0.000232
                 298,            0.033602,            0.029782,           0.0092125,             0.73685,              0.6738,             0.72295,             0.45836,            0.035854,            0.019165,           0.0089755,            0.000199,            0.000199,            0.000199
                 299,            0.033594,            0.030026,           0.0092906,             0.73645,             0.67475,              0.7232,             0.45834,            0.035856,            0.019166,           0.0089803,            0.000166,            0.000166,            0.000166
